0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.042679876,0.44464904,0.019146198,0.03906977,0.049630302,0.76671252,0.22828165,1.2657729,0.017995476,0.93851064,158.99318,2.0375617,49.652654,1.0286403,0.075138648,0.0068965517,0.36051811,0.0,38.92436,0.45899922,0.00098649532,0.039068765,0.0065366813,0.28143722,5.6924203,117.54847,89.527477,0.41429591,2.4000953,0.039163563,4.0281207,0.41033903,0.00038299502,18.055229,0.0,0.056051784,0.018237781,0.0,0.0,0.0042855149,0.0077928784,0.0023584906,0.00062578223,0.0062258587,0.13770056,0.010249168,1.3146855,0.0034411634,0.0,0.0061552437,0.0086791139,3.2553565,3.3808148,0.0013908206,0.0,0.02531085,0.0011875003,0.019982154,1.4191753,22.029748,27.387313,0.02830007,0.0042276924,0.0055392653,0.033315215,0.0,0.0,0.037433003
0.99071792,16.437206,2.6097999,0.028172785,0.15962473,0.34558642,1.3654624,1.5540955,1.3676575,1.3628535,64.390484,1.1622832,15.129492,2.8200073,0.055626333,0.084825708,98.639206,27.585473,0.0,0.16887457,0.60664932,6.9862849,1.1199286,0.81574092,8.8269364,445.44617,327.61505,0.72822358,6.8383856,3.1243296,1.8412067,0.22508993,0.018002088,42.047694,0.00046860356,3.5775844,2.1322309,0.0,0.0,0.00124533,0.026370294,0.00046019328,0.0,0.0018348624,0.013529172,0.00060496068,0.17304106,0.00735028,0.0,0.03249749,1.4322427,1.1510477,10.944539,0.0017279555,0.020199887,0.67988493,0.16479487,0.0010204082,0.33115033,85.082141,79.110229,0.028060519,0.0,0.016798046,0.0055878327,0.0,0.0,0.56621939
6.0191482,0.0014749263,0.0,396.1648,0.14835188,43.226618,1.0432958,37.619311,52.147093,212.78701,5.7995146,207.01669,1.7321539,36.843043,5.3070842,0.0,0.021442148,0.28372487,0.13026889,0.0,0.0015337423,0.0,0.0039933918,63.717446,0.018486564,0.305948,0.21002675,40.20139,78.114398,0.043496451,0.010726959,1.2116036,1.1267945,28.274279,0.047534566,0.0,0.0014204545,5.2373332,0.0,0.10381476,10.513004,0.1142761,25.691577,12.45992,0.093674192,0.39410098,0.0093122688,0.025143815,0.012203042,0.0,0.0,0.01563283,0.0017793594,7.9831388,0.0075291382,0.0,0.012199001,10.941893,0.0,0.018922149,0.038807503,17.920583,0.10845789,0.40943811,0.0,0.0,0.0060323795,0.30111576
11.419114,1.2723384,30.612941,0.010591605,0.0,0.5654983,65.024018,22.833549,162.24287,0.059689755,0.066432121,0.0027700831,0.076109834,37.604959,0.0038025822,98.79126,30.049332,0.0029755854,1.0736089,0.014285714,0.0,79.943756,926.92337,5.4676109,0.0,3.8233043,25.727687,342.26361,29.264408,406.2914,0.011111111,0.021441847,7.434416,269.38925,0.095236689,0.0044335069,1.0837024,0.0,0.0,0.0022271715,0.1780877,0.003009786,0.71795776,0.0019120459,0.0,0.0,0.0,0.072959366,0.0,35.645279,0.13353654,0.0,0.015321996,0.0,161.76437,57.18294,63.944328,13.669731,0.0,0.021112079,2.6460746,52.767394,1.9464342,19.123681,0.0,0.0,0.45503701,0.23772406
0.27419651,131.06325,6.0009964,0.0025013481,0.18131762,0.03419025,0.2928152,0.47535396,98.356952,0.00048449612,0.033225046,0.19664143,1.3510115,0.50393826,3.0152463,107.53159,22.712599,0.12731962,10.812327,0.0,48.191549,0.0,30.757099,395.31107,0.95988048,16.953219,348.98887,98.439469,2.6843746,8.455594,0.14078238,0.004545861,0.44825498,4.1695505,0.003649635,0.0040160643,1.9878551,0.0,0.0,0.0,0.010937194,0.0,0.0016406891,0.0,0.0,0.0,0.0,0.0,0.0,3.9953662,0.091123314,0.0,0.0024509804,0.0,2.3502938,8.445211,20.773045,0.11828319,0.0,0.034222479,10.058748,0.53317527,0.018766167,0.089880798,0.0,0.0,0.0,0.011118941
11.205143,0.51906641,443.36913,0.014284247,0.0,0.39455016,75.780532,22.482728,18.42297,0.15573084,0.059458762,0.01450385,0.11860032,42.306661,0.0087212208,146.56859,66.152304,0.057335943,1.7164309,0.0046938448,671.50138,31.967531,0.0,12.826127,0.032118011,20.013491,1124.7194,357.35032,23.628824,231.10508,0.0,0.016803731,0.37346581,107.62461,0.022414174,0.050685422,25.687885,0.0,0.0,0.0,0.53743168,0.015993373,0.060533455,0.0,0.020332256,0.0,0.0,0.020683491,0.0,108.06887,2.2900392,0.02423696,0.23257976,0.0,55.459039,64.486881,504.05402,6.7666775,0.0,0.21118395,275.66472,12.278234,0.16589868,3.1918997,0.0,0.0,0.025477287,0.15368705
13.539116,17.144803,2.4238831,122.829,5.078104,31.132444,173.46715,65.982092,607.58884,50.738986,2.2228623,22.450082,1.087587,45.360197,61.735573,45.023371,8.7050928,0.31293262,1.2557363,30.22122,3.3098888,329.91006,13.857732,0.0,0.11330228,2.6319288,119.03699,493.4537,270.55968,47.414062,0.03155897,0.30092412,66.88142,80.791662,1.0270807,0.0008312552,0.377167,3.7997855,0.0,0.27239279,41.913841,0.23986239,34.588593,9.9872186,0.60614513,0.28460595,0.10071718,0.31127972,0.017173412,5.3819359,0.11110975,0.12120015,0.055889491,8.6124899,56.287434,13.14824,9.245077,57.479655,0.010627099,0.13614731,0.75479851,215.1282,3.4223393,17.771974,0.0027651894,0.0,0.65703951,5.5543926
0.0,85.077248,0.0,0.012622679,0.0018416206,0.059921971,0.013150696,0.13553913,0.19631942,0.10655518,69.926117,0.14440055,202.71033,0.14000964,0.01866685,0.14483437,0.30510292,10.067682,14.580898,0.050428696,0.0,2.3855368,0.34903382,1.1491517,0.0,49.696253,118.19082,0.092996769,0.17708062,0.0082881503,3.0563792,0.027037583,0.0,9.732933,0.0016420361,1.4699695,0.10509458,0.0,0.0,0.001572327,0.001572327,0.0033320676,0.0,0.0042135302,1.2435017,0.014968313,7.2445783,0.017300277,0.0016025641,0.038981267,0.093101776,5.2759048,1.2920002,0.0025974026,0.34207665,0.78947098,0.46288702,0.0031446541,6.4714492,11.535813,13.671921,0.026514289,0.0082644628,0.0015898251,0.28818071,0.0,0.0,1.0295739
1.1520295,36.147071,169.35026,0.0078373639,0.11153751,1.2951899,5.6569238,3.3601071,3.6539487,1.5224186,140.10262,1.8957333,153.03937,6.1119586,0.099751844,0.722234,325.76503,178.55945,707.28033,0.46830742,2.7340858,23.074106,19.197213,3.4034967,63.284609,0.0,1370.0016,4.3315696,8.8328729,5.7984251,15.008307,0.42721265,0.012087997,144.73352,0.058119481,15.194733,90.889102,0.002957273,0.0,0.0020236132,0.18905993,0.037773553,0.057447635,0.01075799,0.97728415,0.022861249,6.5693693,0.069499937,0.0,0.19073909,26.689384,12.205963,73.936729,0.15497885,0.089039521,2.8601472,2.5610584,0.025805259,7.4240633,543.19271,557.85946,0.1235478,0.04654147,0.19036714,0.028921468,0.0,0.0,1.1982825
0.75329342,206.35228,288.69084,0.040152489,0.05900225,0.31706295,5.0442915,3.5230745,36.779914,0.42304808,40.793887,0.71994154,57.281446,4.1197554,0.85026496,72.677323,829.58427,86.361894,398.31876,0.28432228,15.687329,206.25751,860.40017,89.719277,47.749184,1037.8267,0.0,46.176062,6.414481,4.4016237,2.6329266,0.22519418,0.046205865,141.91199,0.032792355,32.402053,259.7498,0.0,0.0,0.0077823892,1.5363057,0.033034306,0.015846289,0.03666408,0.39249088,0.0068926631,3.4089228,0.073671099,0.0011098779,26.257047,45.582071,6.5191902,30.117141,0.0051020833,2.306766,36.825966,251.03471,0.91715382,3.0034136,256.13888,788.87602,3.0950601,0.015603644,0.12727137,0.053869567,0.00080906149,0.0,1.0031226
52.222026,1.7848337,23.452206,90.044731,0.65686853,112.51525,503.87296,158.53752,262.0885,450.3823,3.4813525,5.8089591,1.6206049,140.01307,7.4590596,33.201384,24.392692,0.36364188,0.82581226,23.078119,196.2868,70.248525,243.5779,375.17962,0.0072735889,3.3010548,53.6505,0.0,570.73994,709.83491,0.005869679,0.60397873,251.24882,253.43007,1.7335305,0.077952828,0.61892,3.2773439,0.0,0.42785049,29.674145,0.15352672,35.682733,9.691104,0.24657821,0.33096877,0.030573764,0.4354082,0.016399743,11.303006,0.32979494,0.040238407,0.084593923,7.1692267,71.165598,13.032327,5.5701247,128.19512,0.0040650407,0.07037537,1.5013436,298.50499,9.3782664,39.876282,0.0,0.00055126792,1.3137239,3.1461749
161.09602,0.14904328,0.32130518,74.851903,0.68904317,72.847805,396.64593,188.07198,22.403292,293.06653,7.9252627,149.13103,2.7793749,306.95757,11.803445,0.26775129,105.11619,2.3113042,13.770084,109.09299,21.064631,4.0755689,32.258512,234.42354,0.061676963,5.6715259,7.3666343,591.49537,0.0,222.17381,0.035044445,28.783837,159.41341,144.34809,0.052847227,0.021480844,0.28211192,0.16284004,0.0,0.010189803,1.0983854,0.0015847861,1.073297,0.45143904,0.0010178702,0.0065635065,0.017688678,0.0082890404,0.0,0.093126408,0.13647312,0.016701376,0.0054744386,0.088210119,1.7876216,0.6345983,0.051681331,3.4854447,0.012369037,0.33924122,0.37671785,9.2816547,0.057506406,0.74785149,0.0,0.0,0.015579376,0.21249889
89.963529,0.43606916,7.1153756,0.04334712,0.0048766382,0.74770223,147.44465,69.90184,95.86738,0.17312697,0.21138396,0.03794015,0.057453973,214.36436,0.06788411,2.1411675,151.76449,0.10657958,6.840426,0.023141304,336.11105,23.525009,269.87442,49.559053,0.0013886739,3.5131221,6.1704457,830.95262,253.07912,0.0,0.0,0.079474607,56.041727,159.88732,0.19806094,0.33808963,0.34714893,0.004950495,0.0,0.001242236,0.6082118,0.027889204,2.51467,0.012522862,0.0016051364,0.0052631579,0.0,0.10190492,0.0,9.3391156,0.16696854,0.0,0.075302174,0.0082785623,64.721421,9.5432185,6.2835784,27.172177,0.0,0.15811852,0.62900392,82.794543,3.0824806,19.387011,0.0,0.0,0.50964884,0.860086
0.0,2.2529874,0.0,0.0,0.0,0.0053670013,0.003131153,0.0072212485,0.019971563,0.018908172,5.6131827,0.026093348,10.773325,0.012424001,0.001744186,0.0,0.00058139535,5.0247021,1.165763,0.0081652046,0.0017985612,0.10394328,0.0,0.0084514329,1.1603583,12.461917,1.4093262,0.0023255814,0.045225165,0.0,0.0,0.00058139535,0.0,0.21744397,0.0011148272,0.35232605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513107,0.0,0.46715746,0.0,0.0,0.1255814,0.0,0.35668812,0.060243327,0.0012300123,0.0,0.0016962226,0.0,0.0,0.26412526,1.0716092,1.9301989,0.0028089888,0.0,0.0,0.0011627907,0.0,0.0,0.0056064073
0.35528319,0.0,0.0034430136,0.069877874,39.81796,26.230349,1.6843697,37.741811,0.22829373,2.4649024,3.8087275,3.9467881,1.2494333,51.606611,2.2841526,0.0,0.15859721,0.7566457,0.47913832,1.3469619,0.012221121,0.0074757759,0.011571803,0.39344282,0.048873239,0.68641759,0.50403085,0.9052391,43.347877,0.20012919,0.0018903592,0.0,0.033759437,53.500047,0.0,0.0,0.0,0.0,0.0,0.0,0.0052463264,0.0,0.0022624434,0.0026109661,0.0,0.0,0.013741172,0.0,0.0,0.0,0.0,0.0022026432,0.0,0.0,0.0,0.0,0.0,0.0054276582,0.0033898305,0.014726505,0.02816757,0.035903142,0.0,0.0,0.0,0.0,0.0,0.0
